x,y,z,visibility,presence,hand
0.19729313254356384,0.47166818380355835,1.2733296728129062e-07,0.0,0.0,0
0.2437676191329956,0.43942660093307495,-0.014592576771974564,0.0,0.0,0
0.2725113034248352,0.3875349164009094,-0.01393196452409029,0.0,0.0,0
0.28955531120300293,0.32694023847579956,-0.0131203169003129,0.0,0.0,0
0.30249208211898804,0.27689746022224426,-0.012294725514948368,0.0,0.0,0
0.25724899768829346,0.295348197221756,0.015690835192799568,0.0,0.0,0
0.26889243721961975,0.21756944060325623,0.014941888861358166,0.0,0.0,0
0.27119284868240356,0.1744750440120697,0.007064472883939743,0.0,0.0,0
0.2727181911468506,0.13419543206691742,-0.0003147003590129316,0.0,0.0,0
0.23464623093605042,0.28535452485084534,0.017456702888011932,0.0,0.0,0
0.24499697983264923,0.20276279747486115,0.01832219772040844,0.0,0.0,0
0.24964450299739838,0.15333332121372223,0.007011639419943094,0.0,0.0,0
0.2521984577178955,0.11371679604053497,-0.003778807120397687,0.0,0.0,0
0.2109646052122116,0.28687965869903564,0.015591759234666824,0.0,0.0,0
0.21877530217170715,0.21113023161888123,0.013950505293905735,0.0,0.0,0
0.2234175205230713,0.16700035333633423,0.0032174752559512854,0.0,0.0,0
0.2281501293182373,0.12773734331130981,-0.00650913268327713,0.0,0.0,0
0.1851198971271515,0.29554325342178345,0.011611315421760082,0.0,0.0,0
0.18429338932037354,0.2405475676059723,0.00810825265944004,0.0,0.0,0
0.18431204557418823,0.20636476576328278,0.0026560050901025534,0.0,0.0,0
0.18682339787483215,0.17415130138397217,-0.0027572624385356903,0.0,0.0,0
0.8207076191902161,0.4988834857940674,-3.5893265248887474e-08,0.0,0.0,1
0.771276593208313,0.45304208993911743,-0.015151689760386944,0.0,0.0,1
0.739467978477478,0.3879064917564392,-0.01965791918337345,0.0,0.0,1
0.72370445728302,0.32354736328125,-0.024271173402667046,0.0,0.0,1
0.7079958915710449,0.2752618193626404,-0.02827395685017109,0.0,0.0,1
0.7614498138427734,0.29377105832099915,0.003712374484166503,0.0,0.0,1
0.7536158561706543,0.21286949515342712,-0.004367990419268608,0.0,0.0,1
0.7525190114974976,0.16865721344947815,-0.01496522780507803,0.0,0.0,1
0.7530941367149353,0.1249513179063797,-0.02408773824572563,0.0,0.0,1
0.7874370217323303,0.28268343210220337,0.0033714130986481905,0.0,0.0,1
0.7795742750167847,0.19576075673103333,-0.0016031557461246848,0.0,0.0,1
0.7759698629379272,0.14827460050582886,-0.01032678596675396,0.0,0.0,1
0.7737607955932617,0.10488571226596832,-0.018908187747001648,0.0,0.0,1
0.81247478723526,0.28656312823295593,-0.0007527519483119249,0.0,0.0,1
0.8042895197868347,0.20535093545913696,-0.006619890220463276,0.0,0.0,1
0.7986217141151428,0.16129854321479797,-0.012828079052269459,0.0,0.0,1
0.7927222847938538,0.12311360239982605,-0.018633242696523666,0.0,0.0,1
0.8402361273765564,0.3042389452457428,-0.0073872944340109825,0.0,0.0,1
0.835120677947998,0.24051885306835175,-0.011612463742494583,0.0,0.0,1
0.829836368560791,0.2034694254398346,-0.013957108370959759,0.0,0.0,1
0.8237940669059753,0.16973158717155457,-0.0169875156134367,0.0,0.0,1
