x,y,z,visibility,presence,hand
0.7425159215927124,0.4673338234424591,-3.107947179614712e-07,0.0,0.0,0
0.7809666991233826,0.4052700698375702,0.006943643093109131,0.0,0.0,0
0.8049435615539551,0.310537725687027,0.002154882997274399,0.0,0.0,0
0.8123663067817688,0.2198604941368103,-0.004252349026501179,0.0,0.0,0
0.8101751804351807,0.15667052567005157,-0.011401800438761711,0.0,0.0,0
0.8297113180160522,0.2804424464702606,-0.014708338305354118,0.0,0.0,0
0.79343181848526,0.1877788007259369,-0.018838146701455116,0.0,0.0,0
0.7764748334884644,0.22032175958156586,-0.01565256342291832,0.0,0.0,0
0.7808710932731628,0.2504194974899292,-0.014205177314579487,0.0,0.0,0
0.8042856454849243,0.2829506993293762,-0.023984108120203018,0.0,0.0,0
0.7544457912445068,0.20675569772720337,-0.02466253563761711,0.0,0.0,0
0.7450499534606934,0.24576370418071747,-0.018618104979395866,0.0,0.0,0
0.7527029514312744,0.2756260633468628,-0.018237890675663948,0.0,0.0,0
0.7703722715377808,0.28782811760902405,-0.0314553864300251,0.0,0.0,0
0.7264136672019958,0.23037627339363098,-0.02940303646028042,0.0,0.0,0
0.7193683981895447,0.2661164402961731,-0.023482544347643852,0.0,0.0,0
0.7285295128822327,0.2914767563343048,-0.024723786860704422,0.0,0.0,0
0.7378771305084229,0.29340970516204834,-0.03849285468459129,0.0,0.0,0
0.7038347721099854,0.2608199119567871,-0.03832898661494255,0.0,0.0,0
0.6973140835762024,0.288160115480423,-0.03626347333192825,0.0,0.0,0
0.7051450610160828,0.30414578318595886,-0.03662863001227379,0.0,0.0,0
