x,y,z,visibility,presence,hand
0.7740995287895203,0.3966386914253235,-1.9753287006096798e-07,0.0,0.0,0
0.7525002956390381,0.4783462584018707,-0.023082848638296127,0.0,0.0,0
0.7287741899490356,0.5529926419258118,-0.04686318710446358,0.0,0.0,0
0.7216441631317139,0.6222115755081177,-0.0681428611278534,0.0,0.0,0
0.7229636311531067,0.6765020489692688,-0.08539864420890808,0.0,0.0,0
0.6611619591712952,0.502124547958374,-0.04483974352478981,0.0,0.0,0
0.7014937400817871,0.5642610192298889,-0.07047612220048904,0.0,0.0,0
0.7241455912590027,0.5531324744224548,-0.07994910329580307,0.0,0.0,0
0.7149134278297424,0.5313130617141724,-0.08686958998441696,0.0,0.0,0
0.6655019521713257,0.45244619250297546,-0.04927506297826767,0.0,0.0,0
0.7094452977180481,0.5189131498336792,-0.07508059591054916,0.0,0.0,0
0.7324733734130859,0.5108722448348999,-0.07504545897245407,0.0,0.0,0
0.7186369299888611,0.4852336645126343,-0.07438558340072632,0.0,0.0,0
0.6795557737350464,0.40514644980430603,-0.056181635707616806,0.0,0.0,0
0.7175719738006592,0.46707683801651,-0.07933754473924637,0.0,0.0,0
0.7432968616485596,0.463551789522171,-0.06897871941328049,0.0,0.0,0
0.7344052195549011,0.43512994050979614,-0.061564136296510696,0.0,0.0,0
0.6986135840415955,0.36047130823135376,-0.06614869832992554,0.0,0.0,0
0.724603533744812,0.4093237817287445,-0.08110186457633972,0.0,0.0,0
0.7455659508705139,0.4164729416370392,-0.07653467357158661,0.0,0.0,0
0.7415910959243774,0.3966643214225769,-0.07281319797039032,0.0,0.0,0
