x,y,z,visibility,presence,hand
0.18424302339553833,0.4085853695869446,-6.421075937623755e-08,0.0,0.0,0
0.19386938214302063,0.5114489197731018,-0.017657002434134483,0.0,0.0,0
0.2075548619031906,0.5704120993614197,-0.05644049495458603,0.0,0.0,0
0.20897699892520905,0.6152009963989258,-0.09008123725652695,0.0,0.0,0
0.22046934068202972,0.6849232316017151,-0.12178140878677368,0.0,0.0,0
0.25540560483932495,0.5027409791946411,-0.12214028835296631,0.0,0.0,0
0.20814503729343414,0.5347461104393005,-0.14366966485977173,0.0,0.0,0
0.19509083032608032,0.5137184858322144,-0.12999098002910614,0.0,0.0,0
0.20727451145648956,0.5005080699920654,-0.1216275542974472,0.0,0.0,0
0.24760675430297852,0.4377022385597229,-0.13158707320690155,0.0,0.0,0
0.19806891679763794,0.4824866056442261,-0.14351077377796173,0.0,0.0,0
0.18769170343875885,0.46173998713493347,-0.10843949764966965,0.0,0.0,0
0.20808224380016327,0.45116564631462097,-0.09115409106016159,0.0,0.0,0
0.23431500792503357,0.3809838891029358,-0.13940425217151642,0.0,0.0,0
0.18904715776443481,0.4194701611995697,-0.14331842958927155,0.0,0.0,0
0.1808871477842331,0.4090456962585449,-0.10652007162570953,0.0,0.0,0
0.20281286537647247,0.40640687942504883,-0.09253177791833878,0.0,0.0,0
0.22345195710659027,0.3401162028312683,-0.15011078119277954,0.0,0.0,0
0.1883978694677353,0.3433394432067871,-0.16163277626037598,0.0,0.0,0
0.18232424557209015,0.3531363606452942,-0.15629224479198456,0.0,0.0,0
0.19667208194732666,0.35594576597213745,-0.15813316404819489,0.0,0.0,0
