x,y,z,visibility,presence,hand
0.25622349977493286,0.4864281415939331,-3.5682592169905547e-07,0.0,0.0,0
0.21533963084220886,0.39111828804016113,0.005847565364092588,0.0,0.0,0
0.20520080626010895,0.30203595757484436,0.006416719406843185,0.0,0.0,0
0.22455281019210815,0.23549750447273254,0.007308158557862043,0.0,0.0,0
0.25006455183029175,0.21499431133270264,0.01005376037210226,0.0,0.0,0
0.22030426561832428,0.25052186846733093,-0.007632849272340536,0.0,0.0,0
0.2450169026851654,0.20759163796901703,-0.00024969683727249503,0.0,0.0,0
0.24896115064620972,0.24558940529823303,0.009617562405765057,0.0,0.0,0
0.24660292267799377,0.27830153703689575,0.01596253179013729,0.0,0.0,0
0.25642290711402893,0.2594721019268036,-0.008286600932478905,0.0,0.0,0
0.2748202979564667,0.23077678680419922,0.005359991453588009,0.0,0.0,0
0.27242720127105713,0.26473331451416016,0.01322382315993309,0.0,0.0,0
0.26760536432266235,0.29157599806785583,0.014238606207072735,0.0,0.0,0
0.28962188959121704,0.2838430106639862,-0.0064329407177865505,0.0,0.0,0
0.297581285238266,0.26419952511787415,0.0072019705548882484,0.0,0.0,0
0.2946118712425232,0.29662150144577026,0.013140699826180935,0.0,0.0,0
0.28847062587738037,0.32593417167663574,0.011839798651635647,0.0,0.0,0
0.31705060601234436,0.3136693239212036,-0.0037796583492308855,0.0,0.0,0
0.31945645809173584,0.3016335070133209,0.009805265814065933,0.0,0.0,0
0.3126434087753296,0.3271471858024597,0.01808280684053898,0.0,0.0,0
0.30468350648880005,0.35049232840538025,0.02146359533071518,0.0,0.0,0
