x,y,z,visibility,presence,hand
0.013669626787304878,0.034208327531814575,0.0897005945444107,0.0,0.0,0
-0.006184361409395933,0.011327650398015976,0.07006727159023285,0.0,0.0,0
-0.013270958326756954,-0.014111334457993507,0.05026566982269287,0.0,0.0,0
-0.017207283526659012,-0.038086045533418655,0.027383562177419662,0.0,0.0,0
-0.01880115084350109,-0.059610456228256226,-0.0019161826930940151,0.0,0.0,0
-0.011411439627408981,-0.017800312489271164,0.0018475106917321682,0.0,0.0,0
-0.03801203519105911,-0.008330773562192917,-0.01181216910481453,0.0,0.0,0
-0.038713790476322174,-0.004241650924086571,0.013966978527605534,0.0,0.0,0
-0.03038017824292183,-0.009958538226783276,0.05042042210698128,0.0,0.0,0
-0.0030238290783017874,-0.0037752788048237562,-0.0014748799148947,0.0,0.0,0
-0.024668637663125992,-0.002878522500395775,-0.014580808579921722,0.0,0.0,0
-0.0270782932639122,0.005976072512567043,0.012076078914105892,0.0,0.0,0
-0.012549261562526226,0.0014731637202203274,0.03818518668413162,0.0,0.0,0
0.008517266251146793,0.0077700079418718815,-0.004033776465803385,0.0,0.0,0
-0.0187522042542696,0.01597495563328266,-0.008555425330996513,0.0,0.0,0
-0.02128663659095764,0.017970090731978416,0.021161673590540886,0.0,0.0,0
-0.006579211913049221,0.02038899064064026,0.05074017122387886,0.0,0.0,0
0.006976493634283543,0.027969039976596832,0.007465525530278683,0.0,0.0,0
-0.013628184795379639,0.02664998359978199,-0.0007003763457760215,0.0,0.0,0
-0.014695794321596622,0.02544940635561943,0.021044006571173668,0.0,0.0,0
-0.006215875968337059,0.027771305292844772,0.04229454696178436,0.0,0.0,0
