x,y,z,visibility,presence,hand
0.05593981221318245,-0.021868690848350525,0.06795216351747513,0.0,0.0,0
0.04364372044801712,0.004435218870639801,0.04519185423851013,0.0,0.0,0
0.03008182719349861,0.02669612690806389,0.04021468758583069,0.0,0.0,0
0.02838127315044403,0.055150650441646576,0.016323938965797424,0.0,0.0,0
0.019067952409386635,0.08114480972290039,0.004344727843999863,0.0,0.0,0
-0.0031774179078638554,0.02300594188272953,0.007124620024114847,0.0,0.0,0
0.012622306123375893,0.03391266241669655,-0.011466520838439465,0.0,0.0,0
0.021747607737779617,0.0326598659157753,0.007772464770823717,0.0,0.0,0
0.018145089969038963,0.02138913795351982,0.03657512366771698,0.0,0.0,0
-0.0038178255781531334,0.005022789817303419,0.0030873867217451334,0.0,0.0,0
0.006284506060183048,0.014001145958900452,-0.021402860060334206,0.0,0.0,0
0.02844238094985485,0.020726367831230164,-0.008388875983655453,0.0,0.0,0
0.017348522320389748,0.0014947187155485153,0.027067309245467186,0.0,0.0,0
-0.0006714316550642252,-0.014874218963086605,-0.0048448615707457066,0.0,0.0,0
0.019238658249378204,-0.0013245311565697193,-0.020469779148697853,0.0,0.0,0
0.034318991005420685,0.0025585051625967026,-0.00722418213263154,0.0,0.0,0
0.0326739177107811,-0.013383444398641586,0.018000943586230278,0.0,0.0,0
0.014407130889594555,-0.025584708899259567,-0.006803205236792564,0.0,0.0,0
0.02180561050772667,-0.016303038224577904,-0.02017710730433464,0.0,0.0,0
0.03372485563158989,-0.011505341157317162,-0.00737845478579402,0.0,0.0,0
0.038939230144023895,-0.020777443423867226,0.0076994700357317924,0.0,0.0,0
