x,y,z,visibility,presence,hand
-0.02487255074083805,0.06490031629800797,0.05721554905176163,0.0,0.0,0
-0.007424734532833099,0.038454409688711166,0.05949077755212784,0.0,0.0,0
0.00965291727334261,0.009754903614521027,0.05974660441279411,0.0,0.0,0
0.015827499330043793,-0.017588162794709206,0.05371170863509178,0.0,0.0,0
0.013606407679617405,-0.039389099925756454,0.03546939045190811,0.0,0.0,0
0.016277998685836792,-0.007219196762889624,0.014685375615954399,0.0,0.0,0
0.0023494763299822807,-0.02045460417866707,0.012067730538547039,0.0,0.0,0
-0.003968316130340099,-0.019642701372504234,0.03267914429306984,0.0,0.0,0
-0.0015656226314604282,-0.012670410796999931,0.04627251625061035,0.0,0.0,0
0.003932561259716749,-0.0039173755794763565,0.0005448338342830539,0.0,0.0,0
-0.011527737602591515,-0.01773541420698166,0.002498743822798133,0.0,0.0,0
-0.018027206882834435,-0.012423466891050339,0.024002250283956528,0.0,0.0,0
-0.01268488448113203,-0.005392083432525396,0.0372670441865921,0.0,0.0,0
-0.013216462917625904,0.003219258040189743,-0.009674820117652416,0.0,0.0,0
-0.028949443250894547,-0.0071169594302773476,-0.003949939738959074,0.0,0.0,0
-0.03373045474290848,-0.002304116263985634,0.019473832100629807,0.0,0.0,0
-0.028241194784641266,0.005093037150800228,0.03329823166131973,0.0,0.0,0
-0.03378546983003616,0.010970339179039001,-0.008729685097932816,0.0,0.0,0
-0.04234607517719269,0.00036541931331157684,-0.005203584674745798,0.0,0.0,0
-0.049213215708732605,0.004252498969435692,0.013361076824367046,0.0,0.0,0
-0.0456460677087307,0.007653199136257172,0.02501937560737133,0.0,0.0,0
